Date,Open,High,Low,Close,Adj Close,Volume
"May 03, 2016",6241.9,6270,6159.9,6185.6,6185.6,895095800
"Apr 29, 2016",6322.4,6322.4,6241.9,6241.9,6241.9,865553800
"Apr 28, 2016",6319.9,6322.4,6224.5,6322.4,6322.4,861757000
"Apr 27, 2016",6284.5,6319.9,6255.2,6319.9,6319.9,822361600
"Apr 26, 2016",6260.9,6297.9,6260.9,6284.5,6284.5,776825800
"Apr 25, 2016",6310.4,6324.6,6249.3,6260.9,6260.9,688678400
"Apr 22, 2016",6381.4,6381.6,6289.3,6310.4,6310.4,675930800
"Apr 21, 2016",6410.3,6427.3,6352.9,6381.4,6381.4,831612200
"Apr 20, 2016",6405.4,6421.9,6367.4,6410.3,6410.3,814753100
"Apr 19, 2016",6353.5,6418.3,6353.5,6405.4,6405.4,808478400
"Apr 18, 2016",6343.8,6354.9,6261.7,6353.5,6353.5,613394400
"Apr 15, 2016",6365.1,6372.5,6328.2,6343.8,6343.8,780841700
"Apr 14, 2016",6362.9,6373.9,6335.4,6365.1,6365.1,853106400
"Apr 13, 2016",6242.4,6362.9,6242.4,6362.9,6362.9,957136100
"Apr 12, 2016",6200.1,6248.3,6176.3,6242.4,6242.4,690137700
"Apr 11, 2016",6204.4,6229.7,6165.5,6200.1,6200.1,552586500
"Apr 08, 2016",6136.9,6216.3,6136.9,6204.4,6204.4,622127800
"Apr 07, 2016",6161.6,6204.1,6119.4,6136.9,6136.9,761729900
"Apr 06, 2016",6091.2,6161.6,6091.2,6161.6,6161.6,738661300
"Apr 05, 2016",6164.7,6164.7,6061.9,6091.2,6091.2,826023000
"Apr 04, 2016",6146.1,6202,6132.9,6164.7,6164.7,546684700
"Apr 01, 2016",6174.9,6174.9,6076.9,6146.1,6146.1,747479000
"Mar 31, 2016",6203.2,6203.4,6149.8,6174.9,6174.9,746399600
"Mar 30, 2016",6105.9,6221.8,6105.9,6203.2,6203.2,803811000
"Mar 29, 2016",6106.5,6156.7,6070.8,6105.9,6105.9,596325500
"Mar 24, 2016",6199.1,6199.1,6090,6106.5,6106.5,625282200
"Mar 23, 2016",6192.7,6216.8,6171.1,6199.1,6199.1,621495500
"Mar 22, 2016",6184.6,6193.5,6110.4,6192.7,6192.7,738984400
"Mar 21, 2016",6189.6,6215.3,6154.1,6184.6,6184.6,532073700
"Mar 18, 2016",6201.1,6237,6186.2,6189.6,6189.6,1129194800
"Mar 17, 2016",6175.5,6220,6125.7,6201.1,6201.1,832614900
"Mar 16, 2016",6140,6186.2,6134.3,6175.5,6175.5,700761300
"Mar 15, 2016",6174.6,6174.6,6114.8,6140,6140,700313300
"Mar 14, 2016",6139.8,6197.8,6139.8,6174.6,6174.6,688585100
"Mar 11, 2016",6036.7,6150.9,6036.7,6139.8,6139.8,721703700
"Mar 10, 2016",6146.3,6203.4,6036.7,6036.7,6036.7,1056246900
"Mar 09, 2016",6125.4,6174.8,6118.2,6146.3,6146.3,758331300
"Mar 08, 2016",6182.4,6182.5,6101.9,6125.4,6125.4,913517000
"Mar 07, 2016",6199.4,6216.1,6125.6,6182.4,6182.4,817955900
"Mar 04, 2016",6130.5,6204.1,6130.5,6199.4,6199.4,866051300
"Mar 03, 2016",6147.1,6173.7,6108.4,6130.5,6130.5,902840400
"Mar 02, 2016",6152.9,6194,6097.8,6147.1,6147.1,904552300
"Mar 01, 2016",6097.1,6153.8,6070.5,6152.9,6152.9,933626200
"Feb 29, 2016",6096,6105,6033.2,6097.1,6097.1,941705500
"Feb 26, 2016",6012.8,6115.4,6012.8,6096,6096,858937600
"Feb 25, 2016",5867.2,6029,5867.2,6012.8,6012.8,999956900
"Feb 24, 2016",5962.3,5966.7,5845.6,5867.2,5867.2,834682500
"Feb 23, 2016",6037.7,6037.7,5954.2,5962.3,5962.3,747386200
"Feb 22, 2016",5950.2,6065.8,5950.2,6037.7,6037.7,822107000
"Feb 19, 2016",5972,6001.2,5916.3,5950.2,5950.2,692901300
"Feb 18, 2016",6030.3,6036.5,5948.3,5972,5972,809867000
"Feb 17, 2016",5862.2,6030.3,5862.2,6030.3,6030.3,948753000
"Feb 16, 2016",5824.3,5880.7,5812.5,5862.2,5862.2,771095900
"Feb 15, 2016",5707.6,5844.5,5707.6,5824.3,5824.3,724655800
"Feb 12, 2016",5537,5707.6,5537,5707.6,5707.6,1083597100
"Feb 11, 2016",5672.3,5672.3,5499.5,5537,5537,1068310100
"Feb 10, 2016",5632.2,5712.8,5616.9,5672.3,5672.3,994634100
"Feb 09, 2016",5689.4,5739.3,5596.3,5632.2,5632.2,1146904600
"Feb 08, 2016",5848.1,5882.4,5666.1,5689.4,5689.4,995838800
"Feb 05, 2016",5898.8,5945.9,5839.4,5848.1,5848.1,954158300
"Feb 04, 2016",5837.1,5938.1,5831.1,5898.8,5898.8,1021666600
"Feb 03, 2016",5922,5924.6,5791,5837.1,5837.1,996202200
"Feb 02, 2016",6060.1,6060.5,5889.6,5922,5922,986962800
"Feb 01, 2016",6083.8,6115.1,5993.8,6060.1,6060.1,808643200
"Jan 29, 2016",5931.8,6083.8,5931.8,6083.8,6083.8,988153400
"Jan 28, 2016",5990.4,6020.5,5889.4,5931.8,5931.8,892436800
"Jan 27, 2016",5911.5,5990.4,5870.8,5990.4,5990.4,875026000
"Jan 26, 2016",5877,5919.2,5771.4,5911.5,5911.5,852296000
"Jan 25, 2016",5900,5933.5,5851.8,5877,5877,803777200
"Jan 22, 2016",5773.8,5926.9,5773.8,5900,5900,879968100
"Jan 21, 2016",5673.6,5781.2,5659.2,5773.8,5773.8,1089335700
"Jan 20, 2016",5876.8,5876.8,5639.9,5673.6,5673.6,1035052400
"Jan 19, 2016",5779.9,5915.7,5779.9,5876.8,5876.8,808697900
"Jan 18, 2016",5804.1,5852.1,5766.5,5779.9,5779.9,718879400
"Jan 15, 2016",5918.2,5934.6,5769.2,5804.1,5804.1,1084338100
"Jan 14, 2016",5961,5961,5829.3,5918.2,5918.2,1067078800
"Jan 13, 2016",5929.2,6011.1,5929.2,5961,5961,809502200
"Jan 12, 2016",5871.8,5985.8,5866.7,5929.2,5929.2,806737100
"Jan 11, 2016",5912.4,5941.9,5871.8,5871.8,5871.8,817313600
"Jan 08, 2016",5954.1,6013.4,5912.4,5912.4,5912.4,809964200
"Jan 07, 2016",6073.4,6073.4,5888,5954.1,5954.1,1054315500
"Jan 06, 2016",6137.2,6137.2,6018.7,6073.4,6073.4,699957700
"Jan 05, 2016",6093.4,6166.3,6079.2,6137.2,6137.2,624070800
"Jan 04, 2016",6242.3,6242.3,6071,6093.4,6093.4,686232700
"Dec 31, 2015",6274.1,6278.3,6233,6242.3,6242.3,161427100
"Dec 30, 2015",6314.6,6314.6,6261.5,6274.1,6274.1,327817500
"Dec 29, 2015",6254.6,6314.6,6245.2,6314.6,6314.6,448441700
"Dec 24, 2015",6241,6259.9,6236.9,6254.6,6254.6,108851800
"Dec 23, 2015",6083.1,6248.5,6083.1,6241,6241,578630000
"Dec 22, 2015",6034.8,6090.6,6031.8,6083.1,6083.1,424323400
"Dec 21, 2015",6052.4,6114,6034.8,6034.8,6034.8,545001400
"Dec 18, 2015",6102.5,6105.6,6051.7,6052.4,6052.4,1234966800
"Dec 17, 2015",6061.2,6160.8,6061.2,6102.5,6102.5,725125100
"Dec 16, 2015",6017.8,6089.3,6016.3,6061.2,6061.2,750664600
"Dec 15, 2015",5874.1,6036.7,5874.1,6017.8,6017.8,811231700
"Dec 14, 2015",5952.8,6009.9,5871.9,5874.1,5874.1,781019600
"Dec 11, 2015",6088.1,6088.1,5949.8,5952.8,5952.8,805984900
"Dec 10, 2015",6126.7,6127.1,6080,6088.1,6088.1,838093600
"Dec 09, 2015",6135.2,6175.8,6101.2,6126.7,6126.7,751852900
"Dec 08, 2015",6223.5,6224.9,6120.7,6135.2,6135.2,790574400
"Dec 07, 2015",6238.3,6287.2,6215.2,6223.5,6223.5,542255600
"Dec 04, 2015",6275,6277.6,6219.5,6238.3,6238.3,662790200
"Dec 03, 2015",6420.9,6444.7,6275,6275,6275,793356800
"Dec 02, 2015",6395.7,6447.3,6395.2,6420.9,6420.9,566098900
"Dec 01, 2015",6356.1,6402.4,6356.1,6395.7,6395.7,784743400
"Nov 30, 2015",6375.2,6387.1,6329.9,6356.1,6356.1,834458200
"Nov 27, 2015",6393.1,6393.1,6345.3,6375.2,6375.2,471764000
"Nov 26, 2015",6337.6,6395.3,6333.9,6393.1,6393.1,-
"Nov 25, 2015",6277.2,6348.1,6277.2,6337.6,6337.6,673258600
"Nov 24, 2015",6305.5,6305.5,6221.3,6277.2,6277.2,854059000
"Nov 23, 2015",6334.6,6334.6,6267.1,6305.5,6305.5,585321500
"Nov 20, 2015",6329.9,6360.7,6311.8,6334.6,6334.6,808632500
"Nov 19, 2015",6279,6366.9,6279,6329.9,6329.9,752196900
"Nov 18, 2015",6268.8,6283.9,6228.2,6279,6279,615094500
"Nov 17, 2015",6146.4,6269.4,6146.4,6268.8,6268.8,697486200
"Nov 16, 2015",6118.3,6161.9,6079.8,6146.4,6146.4,602945000
"Nov 13, 2015",6178.7,6179,6088.8,6118.3,6118.3,681574100
"Nov 12, 2015",6297.2,6300.9,6178.7,6178.7,6178.7,826908500
"Nov 11, 2015",6275.3,6327.2,6272.7,6297.2,6297.2,618113900
"Nov 10, 2015",6295.2,6329.7,6250.3,6275.3,6275.3,725649900
"Nov 09, 2015",6353.8,6380.4,6292.1,6295.2,6295.2,658685600
"Nov 06, 2015",6364.9,6395.2,6332.7,6353.8,6353.8,711572600
"Nov 05, 2015",6412.9,6421.8,6358.1,6364.9,6364.9,722038900
"Nov 04, 2015",6383.6,6459.5,6383,6412.9,6412.9,759872100
"Nov 03, 2015",6361.8,6383.6,6344.7,6383.6,6383.6,608961200
"Nov 02, 2015",6361.1,6364.4,6317.3,6361.8,6361.8,506603500
"Oct 30, 2015",6395.8,6410.3,6337.7,6361.1,6361.1,716340400
"Oct 29, 2015",6437.8,6437.9,6358.2,6395.8,6395.8,826622300
"Oct 28, 2015",6365.3,6448.5,6355.8,6437.8,6437.8,819718100
"Oct 27, 2015",6417,6419.6,6365.3,6365.3,6365.3,564355600
"Oct 26, 2015",6444.1,6453,6405.4,6417,6417,441044400
"Oct 23, 2015",6376.3,6487.9,6376.3,6444.1,6444.1,749535500
"Oct 22, 2015",6348.4,6387.3,6321.7,6376.3,6376.3,718398200
"Oct 21, 2015",6345.1,6387.3,6316.3,6348.4,6348.4,596747600
"Oct 20, 2015",6352.3,6367.8,6319.3,6345.1,6345.1,574547000
"Oct 19, 2015",6378,6408.1,6336.3,6352.3,6352.3,476841500
"Oct 16, 2015",6338.7,6398.2,6338.7,6378,6378,592309300
"Oct 15, 2015",6269.6,6351.4,6269.6,6338.7,6338.7,644982700
"Oct 14, 2015",6342.3,6342.3,6268.3,6269.6,6269.6,638445300
"Oct 13, 2015",6371.2,6371.2,6303,6342.3,6342.3,700891400
"Oct 12, 2015",6416.2,6416.2,6351.3,6371.2,6371.2,535951300
"Oct 09, 2015",6374.8,6453.2,6374.8,6416.2,6416.2,745150000
"Oct 08, 2015",6336.4,6380.3,6303.5,6374.8,6374.8,720040900
"Oct 07, 2015",6326.2,6396.3,6319.8,6336.4,6336.4,985472100
"Oct 06, 2015",6298.9,6343.7,6255.1,6326.2,6326.2,737901800
"Oct 05, 2015",6130,6301.1,6130,6298.9,6298.9,863396300
"Oct 02, 2015",6072.5,6176.2,6051.6,6130,6130,861807200
"Oct 01, 2015",6061.6,6172.8,6053.3,6072.5,6072.5,847372200
"Sep 30, 2015",5909.2,6061.6,5909.2,6061.6,6061.6,1018944000
"Sep 29, 2015",5958.9,5958.9,5877.1,5909.2,5909.2,1000021900
"Sep 28, 2015",6109,6110.3,5958.9,5958.9,5958.9,968395200
"Sep 25, 2015",5961.5,6120.7,5961.5,6109,6109,837519200
"Sep 24, 2015",6032.2,6055.6,5947.2,5961.5,5961.5,867489200
"Sep 23, 2015",5935.8,6067.6,5933.2,6032.2,6032.2,725707700
"Sep 22, 2015",6108.7,6111.6,5935.8,5935.8,5935.8,941657100
"Sep 21, 2015",6104.1,6168.7,6083.6,6108.7,6108.7,697537600
"Sep 18, 2015",6187,6188.7,6053.9,6104.1,6104.1,1508172800
"Sep 17, 2015",6229.2,6239.9,6182.6,6187,6187,836839300
"Sep 16, 2015",6137.6,6244.9,6137.6,6229.2,6229.2,818994800
"Sep 15, 2015",6084.6,6158.1,6019.9,6137.6,6137.6,706522000
"Sep 14, 2015",6117.8,6191.8,6065.4,6084.6,6084.6,598665000
"Sep 11, 2015",6155.8,6174.3,6113.1,6117.8,6117.8,584620900
"Sep 10, 2015",6229,6229,6127.5,6155.8,6155.8,749536800
"Sep 09, 2015",6146.1,6284.2,6146.1,6229,6229,734267900
"Sep 08, 2015",6074.5,6196.5,6074.5,6146.1,6146.1,664577700
"Sep 07, 2015",6042.9,6125.7,6042.9,6074.5,6074.5,464760500
"Sep 04, 2015",6194.1,6194.1,6040.5,6042.9,6042.9,743172100
"Sep 03, 2015",6083.3,6215.7,6083.3,6194.1,6194.1,735720100
"Sep 02, 2015",6058.5,6161.7,6021.4,6083.3,6083.3,769181300
"Sep 01, 2015",6247.9,6247.9,6028.7,6058.5,6058.5,1001128800
"Aug 28, 2015",6192,6247.9,6152,6247.9,6247.9,868831700
"Aug 27, 2015",5979.2,6212.5,5979.2,6192,6192,1028065800
"Aug 26, 2015",6081.3,6095.1,5949.9,5979.2,5979.2,991933700
"Aug 25, 2015",5898.9,6115.7,5898.9,6081.3,6081.3,1335924300
"Aug 24, 2015",6187.7,6187.7,5768.2,5898.9,5898.9,1657266300
"Aug 21, 2015",6367.9,6367.9,6187.7,6187.7,6187.7,807243600
"Aug 20, 2015",6403.5,6408.6,6359.7,6367.9,6367.9,728564100
"Aug 19, 2015",6526.3,6526.5,6403.5,6403.5,6403.5,699446800
"Aug 18, 2015",6550.3,6564.6,6505.7,6526.3,6526.3,538348700
"Aug 17, 2015",6550.7,6585.9,6507.8,6550.3,6550.3,471278500
"Aug 14, 2015",6568.3,6603.2,6544.4,6550.7,6550.7,577612000
"Aug 13, 2015",6571.2,6634.7,6553.5,6568.3,6568.3,668900300
"Aug 12, 2015",6664.5,6664.5,6536.4,6571.2,6571.2,1085554700
"Aug 11, 2015",6736.2,6736.2,6664,6664.5,6664.5,727572100
"Aug 10, 2015",6718.5,6751.5,6653.7,6736.2,6736.2,765478700
"Aug 07, 2015",6747.1,6754.8,6718.5,6718.5,6718.5,595585900
"Aug 06, 2015",6752.4,6763.3,6717.5,6747.1,6747.1,691613500
"Aug 05, 2015",6686.6,6764.8,6686.6,6752.4,6752.4,847270800
"Aug 04, 2015",6688.6,6715.5,6644.7,6686.6,6686.6,1399430100
"Aug 03, 2015",6696.3,6710.8,6668.2,6688.6,6688.6,679885300
"Jul 31, 2015",6668.9,6705.4,6646.3,6696.3,6696.3,958422600
"Jul 30, 2015",6631,6697.4,6631,6668.9,6668.9,778087100
"Jul 29, 2015",6555.3,6634,6555.3,6631,6631,820041700
"Jul 28, 2015",6505.1,6569.5,6505.1,6555.3,6555.3,709236100
"Jul 27, 2015",6579.8,6589.5,6495.7,6505.1,6505.1,678322600
"Jul 24, 2015",6655,6684.8,6574,6579.8,6579.8,644793200
"Jul 23, 2015",6667.3,6711.5,6644.9,6655,6655,632287000
"Jul 22, 2015",6769.1,6769.1,6653.4,6667.3,6667.3,693476700
"Jul 21, 2015",6788.7,6800.1,6758.8,6769.1,6769.1,556304800
"Jul 20, 2015",6775.1,6813.4,6772.1,6788.7,6788.7,419532500
"Jul 17, 2015",6796.5,6799.8,6764.8,6775.1,6775.1,584213200
"Jul 16, 2015",6753.8,6805.1,6752.1,6796.5,6796.5,587458400
"Jul 15, 2015",6753.8,6775.9,6728.5,6753.8,6753.8,549549300
"Jul 14, 2015",6738,6753.8,6710.6,6753.8,6753.8,595318500
"Jul 13, 2015",6673.4,6743.1,6673.4,6738,6738,643184300
"Jul 10, 2015",6581.6,6687.6,6581.6,6673.4,6673.4,699409100
"Jul 09, 2015",6490.7,6594.2,6490.7,6581.6,6581.6,764973200
"Jul 08, 2015",6432.2,6515.1,6430.4,6490.7,6490.7,913111000
"Jul 07, 2015",6535.7,6543.8,6432.2,6432.2,6432.2,767758000
"Jul 06, 2015",6585.8,6585.8,6506.7,6535.7,6535.7,610644900
"Jul 03, 2015",6630.5,6630.8,6572.5,6585.8,6585.8,448998200
"Jul 02, 2015",6608.6,6647.7,6600.4,6630.5,6630.5,590421700
"Jul 01, 2015",6521,6637.3,6521,6608.6,6608.6,789588400
"Jun 30, 2015",6620.5,6620.8,6521,6521,6521,882243000
"Jun 29, 2015",6753.7,6753.7,6598.6,6620.5,6620.5,762752000
"Jun 26, 2015",6807.8,6807.8,6731.1,6753.7,6753.7,597278600
"Jun 25, 2015",6844.8,6869,6798.8,6807.8,6807.8,655333800
"Jun 24, 2015",6834.9,6873.4,6834.3,6844.8,6844.8,668257700
"Jun 23, 2015",6825.7,6856.5,6825.7,6834.9,6834.9,580137000
"Jun 22, 2015",6710.5,6825.7,6710.5,6825.7,6825.7,749484400
"Jun 19, 2015",6707.9,6759.3,6691.8,6710.5,6710.5,1273130400
"Jun 18, 2015",6680.6,6707.9,6625.2,6707.9,6707.9,773442100
"Jun 17, 2015",6710.1,6731.5,6666,6680.6,6680.6,685273800
"Jun 16, 2015",6710.5,6723.5,6656.9,6710.1,6710.1,718299200
"Jun 15, 2015",6784.9,6784.9,6708.5,6710.5,6710.5,557004700
"Jun 12, 2015",6846.7,6846.7,6760.1,6784.9,6784.9,592427400
"Jun 11, 2015",6830.3,6870.2,6807.3,6846.7,6846.7,678574100
"Jun 10, 2015",6753.8,6843.6,6734.2,6830.3,6830.3,818584900
"Jun 09, 2015",6790,6803.8,6736.9,6753.8,6753.8,682109200
"Jun 08, 2015",6804.6,6827.2,6781.7,6790,6790,539187300
"Jun 05, 2015",6859.2,6859.2,6785.2,6804.6,6804.6,754508500
"Jun 04, 2015",6950.5,6950.5,6839,6859.2,6859.2,783604900
"Jun 03, 2015",6928.3,6985.7,6901.8,6950.5,6950.5,701168000
"Jun 02, 2015",6953.6,6972.3,6872.1,6928.3,6928.3,864607700
"Jun 01, 2015",6984.4,7037.6,6942.7,6953.6,6953.6,694968900
"May 29, 2015",7040.9,7069.9,6967.9,6984.4,6984.4,1177305700
"May 28, 2015",7033.3,7049.6,7005.9,7040.9,7040.9,606689900
"May 27, 2015",6949,7054.1,6948.6,7033.3,7033.3,648739500
"May 26, 2015",7031.7,7039.6,6930.3,6949,6949,672679700
"May 22, 2015",7013.5,7061.7,7013.5,7031.7,7031.7,621811200
"May 21, 2015",7007.3,7026,6994.3,7013.5,7013.5,565597600
"May 20, 2015",6995.1,7018.7,6962.1,7007.3,7007.3,825148300
"May 19, 2015",6968.9,7011.4,6968.9,6995.1,6995.1,778022500
"May 18, 2015",6960.5,7015.5,6931.6,6968.9,6968.9,614216300
"May 15, 2015",6973,7009.4,6937.1,6960.5,6960.5,703827400
"May 14, 2015",6949.6,6977.9,6884.6,6973,6973,603503300
"May 13, 2015",6933.8,6989.9,6920.7,6949.6,6949.6,795743700
"May 12, 2015",7029.9,7029.9,6887.5,6933.8,6933.8,839991900
"May 11, 2015",7046.8,7083.7,7025.2,7029.9,7029.9,792210200
"May 08, 2015",6887,7046.8,6885.8,7046.8,7046.8,1385914100
"May 07, 2015",6933.7,6933.7,6810.1,6887,6887,945024800
"May 06, 2015",6927.6,6974.8,6913.5,6933.7,6933.7,883946300
"May 05, 2015",6986,7053.2,6927.6,6927.6,6927.6,1019856100
"May 01, 2015",6960.6,6995.4,6919.4,6986,6986,838058900
"Apr 30, 2015",6946.3,6970.3,6906.2,6960.6,6960.6,906266700
"Apr 29, 2015",7030.5,7058.2,6945.6,6946.3,6946.3,767322400
"Apr 28, 2015",7104,7104,6984,7030.5,7030.5,796371600
"Apr 27, 2015",7070.7,7122.7,7025.3,7104,7104,679761700
"Apr 24, 2015",7053.7,7102.6,7051.2,7070.7,7070.7,796682000
"Apr 23, 2015",7028.2,7055.2,6995.8,7053.7,7053.7,714656500
"Apr 22, 2015",7062.9,7092.3,6997.2,7028.2,7028.2,785146300
"Apr 21, 2015",7052.1,7105.1,7030,7062.9,7062.9,655787700
"Apr 20, 2015",6994.6,7067.8,6994.6,7052.1,7052.1,583888000
"Apr 17, 2015",7060.5,7093.5,6979.3,6994.6,6994.6,776519900
"Apr 16, 2015",7096.8,7119.4,7057.7,7060.5,7060.5,750900800
"Apr 15, 2015",7075.3,7111.7,7058.3,7096.8,7096.8,722590500
"Apr 14, 2015",7064.3,7086.1,7044.6,7075.3,7075.3,669927300
"Apr 13, 2015",7089.8,7089.8,7046.7,7064.3,7064.3,592637100
"Apr 10, 2015",7015.4,7095.4,7015.4,7089.8,7089.8,801926500
"Apr 09, 2015",6937.4,7017,6937.4,7015.4,7015.4,698600800
"Apr 08, 2015",6961.8,7012.1,6931.6,6937.4,6937.4,865524000
"Apr 07, 2015",6833.5,6967.7,6833.5,6961.8,6961.8,704104300
"Apr 02, 2015",6809.5,6849.9,6801.3,6833.5,6833.5,575894800
"Apr 01, 2015",6773,6856.4,6765.4,6809.5,6809.5,800482200
"Mar 31, 2015",6891.4,6910.1,6765.1,6773,6773,900335700
"Mar 30, 2015",6855,6914.6,6855,6891.4,6891.4,639393900
"Mar 27, 2015",6895.3,6910.6,6839.9,6855,6855,736697300
"Mar 26, 2015",6991,6991,6876.8,6895.3,6895.3,936518300
"Mar 25, 2015",7019.7,7035.1,6983.9,6991,6991,645837600
"Mar 24, 2015",7037.7,7065.1,7012.5,7019.7,7019.7,702620900
"Mar 23, 2015",7022.5,7037.7,6991.4,7037.7,7037.7,673591200
"Mar 20, 2015",6962.3,7024.2,6960.8,7022.5,7022.5,1419421400
"Mar 19, 2015",6945.2,6982.8,6929.7,6962.3,6962.3,809174400
"Mar 18, 2015",6837.6,6945.2,6837.3,6945.2,6945.2,772632700
"Mar 17, 2015",6804.1,6846.9,6798.5,6837.6,6837.6,757362800
"Mar 16, 2015",6740.6,6809.1,6740.6,6804.1,6804.1,685731900
"Mar 13, 2015",6761.1,6777.8,6713.5,6740.6,6740.6,710321200
"Mar 12, 2015",6721.5,6799.8,6721.5,6761.1,6761.1,845927100
"Mar 11, 2015",6702.8,6739,6693.8,6721.5,6721.5,746833900
"Mar 10, 2015",6876.5,6876.9,6702.8,6702.8,6702.8,887272000
"Mar 09, 2015",6911.8,6911.8,6859.8,6876.5,6876.5,670579200
"Mar 06, 2015",6961.1,6961.2,6911.8,6911.8,6911.8,748637900
"Mar 05, 2015",6919.2,6968.6,6914.1,6961.1,6961.1,798406800
"Mar 04, 2015",6889.1,6919.2,6862.9,6919.2,6919.2,741168200
"Mar 03, 2015",6940.6,6963.6,6889.1,6889.1,6889.1,784037600
"Mar 02, 2015",6946.7,6974.3,6924.3,6940.6,6940.6,778879400
"Feb 27, 2015",6949.7,6967.2,6929.8,6946.7,6946.7,881579100
"Feb 26, 2015",6935.4,6950,6920.5,6949.7,6949.7,782087000
"Feb 25, 2015",6949.6,6955.4,6904.9,6935.4,6935.4,697704800
"Feb 24, 2015",6912.2,6958.9,6899.6,6949.6,6949.6,831640000
"Feb 23, 2015",6915.2,6943.6,6885.9,6912.2,6912.2,680805600
"Feb 20, 2015",6888.9,6920.5,6884.8,6915.2,6915.2,764028800
"Feb 19, 2015",6898.1,6907.3,6858.7,6888.9,6888.9,641759700
"Feb 18, 2015",6898.1,6921.3,6876.3,6898.1,6898.1,677405400
"Feb 17, 2015",6857.1,6898.1,6819.8,6898.1,6898.1,612932700
"Feb 16, 2015",6873.5,6878.7,6851.8,6857.1,6857.1,415979100
"Feb 13, 2015",6828.1,6887.6,6828.1,6873.5,6873.5,734854200
"Feb 12, 2015",6818.2,6854.6,6817.2,6828.1,6828.1,809863300
"Feb 11, 2015",6829.1,6838.3,6786.1,6818.2,6818.2,623275800
"Feb 10, 2015",6837.2,6843.9,6788.9,6829.1,6829.1,773108400
"Feb 09, 2015",6853.4,6853.4,6778,6837.2,6837.2,620697200
"Feb 06, 2015",6865.9,6886.2,6835.5,6853.4,6853.4,648533700
"Feb 05, 2015",6860,6870.1,6808.2,6865.9,6865.9,731200400
"Feb 04, 2015",6871.8,6883.5,6804.1,6860,6860,817845800
"Feb 03, 2015",6782.6,6886.3,6782.4,6871.8,6871.8,855708500
"Feb 02, 2015",6749.4,6795.5,6732,6782.6,6782.6,757554400
"Jan 30, 2015",6810.6,6844,6749.4,6749.4,6749.4,799357300
"Jan 29, 2015",6825.9,6825.9,6750.2,6810.6,6810.6,704517100
"Jan 28, 2015",6811.6,6863,6777.1,6825.9,6825.9,779603800
"Jan 27, 2015",6852.4,6865,6773.5,6811.6,6811.6,713907000
"Jan 26, 2015",6832.8,6855.9,6790.1,6852.4,6852.4,611915000
"Jan 23, 2015",6796.6,6841.7,6796.6,6832.8,6832.8,839368300
"Jan 22, 2015",6728,6808.2,6726.2,6796.6,6796.6,926018400
"Jan 21, 2015",6620.1,6728,6620.1,6728,6728,847589600
"Jan 20, 2015",6585.5,6640.4,6585.5,6620.1,6620.1,677002900
"Jan 19, 2015",6550.3,6598.9,6548,6585.5,6585.5,537915700
"Jan 16, 2015",6498.8,6553.2,6443.3,6550.3,6550.3,805741900
"Jan 15, 2015",6388.5,6498.8,6298.2,6498.8,6498.8,980049600
"Jan 14, 2015",6542.2,6542.2,6353.7,6388.5,6388.5,971256900
"Jan 13, 2015",6501.4,6558.8,6465.2,6542.2,6542.2,673572900
"Jan 12, 2015",6501.1,6542.4,6447.9,6501.4,6501.4,602313100
"Jan 09, 2015",6570,6570.2,6471.4,6501.1,6501.1,738488500
"Jan 08, 2015",6419.8,6580.8,6419.8,6570,6570,882740200
"Jan 07, 2015",6366.5,6459.7,6366.5,6419.8,6419.8,688211500
"Jan 06, 2015",6417.2,6452.7,6328.6,6366.5,6366.5,769463100
"Jan 05, 2015",6547.8,6576.7,6404.5,6417.2,6417.2,728001100
"Jan 02, 2015",6566.1,6607.9,6510.6,6547.8,6547.8,367562200
"Dec 31, 2014",6547,6578.2,6547,6566.1,6566.1,125563600
"Dec 30, 2014",6633.5,6633.5,6528.9,6547,6547,337948000
"Dec 29, 2014",6609.9,6652,6587.9,6633.5,6633.5,350346200
"Dec 24, 2014",6598.2,6618.1,6586.1,6609.9,6609.9,253486900
"Dec 23, 2014",6576.7,6620.5,6576.7,6598.2,6598.2,380283900
"Dec 22, 2014",6545.3,6621,6545.3,6576.7,6576.7,483625300
"Dec 19, 2014",6466,6566.9,6466,6545.3,6545.3,1144608500
"Dec 18, 2014",6336.5,6466,6336.5,6466,6466,967411900
"Dec 17, 2014",6331.8,6359.7,6240.3,6336.5,6336.5,745851900
"Dec 16, 2014",6182.7,6331.8,6144.7,6331.8,6331.8,1037451400
"Dec 15, 2014",6300.6,6356.3,6182.7,6182.7,6182.7,985776000
"Dec 12, 2014",6461.7,6461.7,6297.4,6300.6,6300.6,793966500
"Dec 11, 2014",6500,6521.7,6441.3,6461.7,6461.7,757393100
"Dec 10, 2014",6529.5,6565.8,6500,6500,6500,692354700
"Dec 09, 2014",6672.2,6672.2,6529.5,6529.5,6529.5,951132300
"Dec 08, 2014",6742.8,6742.8,6672.2,6672.2,6672.2,513903800
"Dec 05, 2014",6679.4,6751.3,6679.4,6742.8,6742.8,678464700
"Dec 04, 2014",6716.6,6734,6672.7,6679.4,6679.4,699897800
"Dec 03, 2014",6742.1,6753.2,6713.8,6716.6,6716.6,707002000
"Dec 02, 2014",6656.4,6744.3,6656.4,6742.1,6742.1,654954300
"Dec 01, 2014",6722.6,6722.6,6637.4,6656.4,6656.4,728046400
